# The delisting register. Forms 25 and 25-NSE are DELISTINGS;
# every 15* form is DEREGISTRATION and is never summed with them.
# A Form 15 can be filed by a company that was never listed.
# quarters read: 15, (2023, 1) to (2026, 3)
# delisting filings: 7399; distinct delisted issuers: 2781; deregistration filings: 2544
form	cik	company	date_filed	path
25-NSE	1853314	Gesher I Acquisition Corp.	2023-01-26	edgar/data/1853314/0001354457-23-000050.txt
15-12G	1377167	Financial Gravity Companies, Inc.	2023-01-27	edgar/data/1377167/0001683168-23-000369.txt
15-12G	1568628	Bioquest Corp	2023-01-27	edgar/data/1568628/0001493152-23-002739.txt
15-12G	1859902	Valens Company, Inc.	2023-01-27	edgar/data/1859902/0001104659-23-007261.txt
15-15D	1772608	Fifth Third Auto Trust 2019-1	2023-01-27	edgar/data/1772608/0001193125-23-017306.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-01-27	edgar/data/1354457/0001354457-23-000053.txt
25-NSE	1829999	FoxWayne Enterprises Acquisition Corp.	2023-01-27	edgar/data/1829999/0001354457-23-000053.txt
15-12G	1325879	AVEO PHARMACEUTICALS, INC.	2023-01-30	edgar/data/1325879/0001193125-23-019075.txt
15-12G	1773250	MAVERIX METALS INC.	2023-01-30	edgar/data/1773250/0001104659-23-007680.txt
15-12G	1797336	Old Ayala, Inc	2023-01-30	edgar/data/1797336/0001493152-23-002894.txt
15-12G	1823481	TZP Strategies Acquisition Corp.	2023-01-30	edgar/data/1823481/0001193125-23-018016.txt
15-12G	1823733	Fortress Capital Acquisition Corp	2023-01-30	edgar/data/1823733/0001193125-23-019099.txt
15-12G	1827248	Epiphany Technology Acquisition Corp.	2023-01-30	edgar/data/1827248/0001193125-23-018984.txt
15-12G	794323	Level 3 Parent, LLC	2023-01-30	edgar/data/794323/0001193125-23-019060.txt
15-15D	1784183	Honda Auto Receivables 2019-3 Owner Trust	2023-01-30	edgar/data/1784183/0001104659-23-008029.txt
25-NSE	1083269	TRANSOCEAN INC	2023-01-30	edgar/data/1083269/0000876661-23-000069.txt
25-NSE	1451505	Transocean Ltd.	2023-01-30	edgar/data/1451505/0000876661-23-000071.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-01-30	edgar/data/876661/0000876661-23-000069.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-01-30	edgar/data/876661/0000876661-23-000071.txt
15-12G	1593034	Endo International plc	2023-01-31	edgar/data/1593034/0001193125-23-020454.txt
15-12G	1827392	Authentic Equity Acquisition Corp.	2023-01-31	edgar/data/1827392/0001213900-23-006345.txt
15-15D	1769174	GM Financial Consumer Automobile Receivables Trust 2019-2	2023-01-31	edgar/data/1769174/0001213900-23-006202.txt
15-15D	889668	John Deere Receivables, Inc.	2023-01-31	edgar/data/889668/0001104659-23-008343.txt
25-NSE	1124198	FLUOR CORP	2023-01-31	edgar/data/1124198/0000876661-23-000078.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-01-31	edgar/data/1354457/0001354457-23-000055.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-01-31	edgar/data/1354457/0001354457-23-000057.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-01-31	edgar/data/1354457/0001354457-23-000058.txt
25-NSE	1359711	MICRO FOCUS INTERNATIONAL PLC	2023-01-31	edgar/data/1359711/0000876661-23-000075.txt
25-NSE	1630856	Professional Holding Corp.	2023-01-31	edgar/data/1630856/0001354457-23-000058.txt
25-NSE	1848410	Catalyst Partners Acquisition Corp.	2023-01-31	edgar/data/1848410/0001354457-23-000057.txt
25-NSE	51143	INTERNATIONAL BUSINESS MACHINES CORP	2023-01-31	edgar/data/51143/0000876661-23-000073.txt
25-NSE	794172	MERIDIAN BIOSCIENCE INC	2023-01-31	edgar/data/794172/0001354457-23-000055.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-01-31	edgar/data/876661/0000876661-23-000073.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-01-31	edgar/data/876661/0000876661-23-000075.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-01-31	edgar/data/876661/0000876661-23-000078.txt
25-NSE	1143313	NYSE AMERICAN LLC	2023-02-01	edgar/data/1143313/0001143313-23-000009.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-01	edgar/data/1354457/0001354457-23-000059.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-01	edgar/data/1354457/0001354457-23-000060.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2023-02-01	edgar/data/1417835/0001417835-23-000011.txt
25-NSE	1552947	Two Roads Shared Trust	2023-02-01	edgar/data/1552947/0001417835-23-000011.txt
25-NSE	1664998	KnowBe4, Inc.	2023-02-01	edgar/data/1664998/0001354457-23-000059.txt
25-NSE	1739104	Elanco Animal Health Inc	2023-02-01	edgar/data/1739104/0000876661-23-000082.txt
25-NSE	1814215	Nuburu, Inc.	2023-02-01	edgar/data/1814215/0001143313-23-000009.txt
25-NSE	1865537	DTRT Health Acquisition Corp.	2023-02-01	edgar/data/1865537/0001354457-23-000060.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-01	edgar/data/876661/0000876661-23-000080.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-01	edgar/data/876661/0000876661-23-000082.txt
25-NSE	91928	SOUTH JERSEY INDUSTRIES INC	2023-02-01	edgar/data/91928/0000876661-23-000080.txt
15-12G	867665	ABRAXAS PETROLEUM CORP	2023-02-02	edgar/data/867665/0001193125-23-021889.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-02	edgar/data/1354457/0001354457-23-000066.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-02	edgar/data/1354457/0001354457-23-000067.txt
25-NSE	1825413	Biotech Acquisition Co	2023-02-02	edgar/data/1825413/0001354457-23-000067.txt
25-NSE	1863428	Seaport Calibre Materials Acquisition Corp.	2023-02-02	edgar/data/1863428/0001354457-23-000066.txt
15-12G	1576169	Benefitfocus, Inc.	2023-02-03	edgar/data/1576169/0001839882-23-002929.txt
15-12G	1822312	Jack Creek Investment Corp.	2023-02-03	edgar/data/1822312/0001193125-23-024318.txt
15-15D	1807011	GM Financial Automobile Leasing Trust 2020-2	2023-02-03	edgar/data/1807011/0001213900-23-007737.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-03	edgar/data/1354457/0001354457-23-000069.txt
25-NSE	1538990	STORE CAPITAL Corp	2023-02-03	edgar/data/1538990/0000876661-23-000088.txt
25-NSE	1592058	Party City Holdco Inc.	2023-02-03	edgar/data/1592058/0000876661-23-000086.txt
25-NSE	1855631	AERWINS Technologies Inc.	2023-02-03	edgar/data/1855631/0001354457-23-000069.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-03	edgar/data/876661/0000876661-23-000086.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-03	edgar/data/876661/0000876661-23-000088.txt
15-12G	1828478	SVF Investment Corp.	2023-02-06	edgar/data/1828478/0001193125-23-025680.txt
15-12G	1829999	FoxWayne Enterprises Acquisition Corp.	2023-02-06	edgar/data/1829999/0001493152-23-003723.txt
15-12G	1830063	North Atlantic Acquisition Corp	2023-02-06	edgar/data/1830063/0001104659-23-011163.txt
15-12G	1853314	Gesher I Acquisition Corp.	2023-02-06	edgar/data/1853314/0001104659-23-011230.txt
15-12G	1863685	Thrive Acquisition Corp	2023-02-06	edgar/data/1863685/0001213900-23-008324.txt
15-12G	879682	VIVEVE MEDICAL, INC.	2023-02-06	edgar/data/879682/0001437749-23-002587.txt
15F-12B	1030475	CHINA EASTERN AIRLINES CORP LTD	2023-02-06	edgar/data/1030475/0001193125-23-024789.txt
25	1096691	PARTNER COMMUNICATIONS CO LTD	2023-02-06	edgar/data/1096691/0001178913-23-000369.txt
25	1787005	Cincinnati Bancorp, Inc.	2023-02-06	edgar/data/1787005/0000943374-23-000087.txt
25	1924447	THOR Financial Technologies Trust	2023-02-06	edgar/data/1924447/0001580642-23-000725.txt
25	91928	SOUTH JERSEY INDUSTRIES INC	2023-02-06	edgar/data/91928/0001140361-23-004582.txt
15-15D	1557805	WFRBS Commercial Mortgage Trust 2012-C9	2023-02-07	edgar/data/1557805/0001888524-23-001449.txt
15F-12B	1302362	Mechel PAO	2023-02-07	edgar/data/1302362/0001193125-23-026316.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-07	edgar/data/1143362/0001143362-23-000036.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-07	edgar/data/1143362/0001143362-23-000038.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-07	edgar/data/1143362/0001143362-23-000040.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-07	edgar/data/1143362/0001143362-23-000042.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-07	edgar/data/1143362/0001143362-23-000044.txt
25-NSE	1415995	IndexIQ ETF Trust	2023-02-07	edgar/data/1415995/0001143362-23-000036.txt
25-NSE	1415995	IndexIQ ETF Trust	2023-02-07	edgar/data/1415995/0001143362-23-000038.txt
25-NSE	1415995	IndexIQ ETF Trust	2023-02-07	edgar/data/1415995/0001143362-23-000040.txt
25-NSE	1415995	IndexIQ ETF Trust	2023-02-07	edgar/data/1415995/0001143362-23-000042.txt
25-NSE	1415995	IndexIQ ETF Trust	2023-02-07	edgar/data/1415995/0001143362-23-000044.txt
25-NSE	1830374	D & Z Media Acquisition Corp.	2023-02-07	edgar/data/1830374/0000876661-23-000094.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-07	edgar/data/876661/0000876661-23-000094.txt
15-15D	1816750	Ford Credit Auto Lease Trust 2020-B	2023-02-08	edgar/data/1816750/0001816750-23-000006.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-08	edgar/data/1354457/0001354457-23-000074.txt
25-NSE	1637655	Horizon Global Corp	2023-02-08	edgar/data/1637655/0000876661-23-000096.txt
25-NSE	1852117	Rockley Photonics Holdings Ltd	2023-02-08	edgar/data/1852117/0000876661-23-000098.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-08	edgar/data/876661/0000876661-23-000096.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-08	edgar/data/876661/0000876661-23-000098.txt
25-NSE	892482	Qumu Corp	2023-02-08	edgar/data/892482/0001354457-23-000074.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-09	edgar/data/1354457/0001354457-23-000079.txt
25-NSE	1837207	G Squared Ascend I Inc.	2023-02-09	edgar/data/1837207/0000876661-23-000101.txt
25-NSE	1843724	AMCI Acquisition Corp. II	2023-02-09	edgar/data/1843724/0001354457-23-000079.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-09	edgar/data/876661/0000876661-23-000101.txt
15-12G	1359711	MICRO FOCUS INTERNATIONAL PLC	2023-02-10	edgar/data/1359711/0001193125-23-031428.txt
15-12G	1630856	Professional Holding Corp.	2023-02-10	edgar/data/1630856/0001104659-23-018112.txt
15-12G	1848410	Catalyst Partners Acquisition Corp.	2023-02-10	edgar/data/1848410/0001104659-23-018668.txt
15-12G	6494	ANDREA ELECTRONICS CORP	2023-02-10	edgar/data/6494/0001437749-23-003059.txt
15-12G	765880	HEALTHPEAK PROPERTIES, INC.	2023-02-10	edgar/data/765880/0001104659-23-018539.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-10	edgar/data/1143362/0001143362-23-000048.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-10	edgar/data/1143362/0001143362-23-000049.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-10	edgar/data/1354457/0001354457-23-000083.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-10	edgar/data/1354457/0001354457-23-000084.txt
25-NSE	1547576	Krane Shares Trust	2023-02-10	edgar/data/1547576/0001143362-23-000048.txt
25-NSE	1547576	Krane Shares Trust	2023-02-10	edgar/data/1547576/0001143362-23-000049.txt
25-NSE	1838431	ScION Tech Growth II	2023-02-10	edgar/data/1838431/0001354457-23-000084.txt
25-NSE	1839132	Pathfinder Acquisition Corp	2023-02-10	edgar/data/1839132/0001354457-23-000083.txt
25-NSE	765880	HEALTHPEAK PROPERTIES, INC.	2023-02-10	edgar/data/765880/0000876661-23-000106.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-10	edgar/data/876661/0000876661-23-000106.txt
15-12G	1035216	SOUTH JERSEY GAS Co	2023-02-13	edgar/data/1035216/0001140361-23-006338.txt
15-12G	1664998	KnowBe4, Inc.	2023-02-13	edgar/data/1664998/0001193125-23-035623.txt
15-12G	1836259	SportsTek Acquisition Corp.	2023-02-13	edgar/data/1836259/0001140361-23-006201.txt
15-12G	1863428	Seaport Calibre Materials Acquisition Corp.	2023-02-13	edgar/data/1863428/0001104659-23-019740.txt
15-12G	794172	MERIDIAN BIOSCIENCE INC	2023-02-13	edgar/data/794172/0001193125-23-035915.txt
15-12G	91928	SOUTH JERSEY INDUSTRIES INC	2023-02-13	edgar/data/91928/0001140361-23-006343.txt
25	1787384	FFBW, Inc. /MD/	2023-02-13	edgar/data/1787384/0000943374-23-000104.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-13	edgar/data/1354457/0001354457-23-000085.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-13	edgar/data/1354457/0001354457-23-000086.txt
25-NSE	1745317	Velodyne Lidar, Inc.	2023-02-13	edgar/data/1745317/0001354457-23-000085.txt
25-NSE	1844452	Intuitive Machines, Inc.	2023-02-13	edgar/data/1844452/0001354457-23-000086.txt
15-12G	1825413	Biotech Acquisition Co	2023-02-14	edgar/data/1825413/0001213900-23-011557.txt
15-12G	1865537	DTRT Health Acquisition Corp.	2023-02-14	edgar/data/1865537/0001193125-23-038790.txt
15-15D	1642365	Alpine Auto Brokers Inc.	2023-02-14	edgar/data/1642365/0001829126-23-001480.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-14	edgar/data/1143362/0001143362-23-000051.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-14	edgar/data/1143362/0001143362-23-000053.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-14	edgar/data/1354457/0001354457-23-000089.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-14	edgar/data/1354457/0001354457-23-000090.txt
25-NSE	1805508	Itiquira Acquisition Corp.	2023-02-14	edgar/data/1805508/0001354457-23-000089.txt
25-NSE	1823634	Carney Technology Acquisition Corp. II	2023-02-14	edgar/data/1823634/0001354457-23-000090.txt
25-NSE	352960	SWEDISH EXPORT CREDIT CORP /SWED/	2023-02-14	edgar/data/352960/0001143362-23-000051.txt
25-NSE	352960	SWEDISH EXPORT CREDIT CORP /SWED/	2023-02-14	edgar/data/352960/0001143362-23-000053.txt
15-12G	1183082	GENESIS FINANCIAL INC	2023-02-15	edgar/data/1183082/0001493152-23-005093.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-15	edgar/data/1354457/0001354457-23-000093.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-15	edgar/data/1354457/0001354457-23-000094.txt
25-NSE	1418100	Avaya Holdings Corp.	2023-02-15	edgar/data/1418100/0000876661-23-000119.txt
25-NSE	18230	CATERPILLAR INC	2023-02-15	edgar/data/18230/0000876661-23-000115.txt
25-NSE	1826058	Mason Industrial Technology, Inc.	2023-02-15	edgar/data/1826058/0000876661-23-000112.txt
25-NSE	1848165	Parabellum Acquisition Corp.	2023-02-15	edgar/data/1848165/0000876661-23-000117.txt
25-NSE	1849011	Apeiron Capital Investment Corp.	2023-02-15	edgar/data/1849011/0000876661-23-000111.txt
25-NSE	1869974	Ocean Biomedical, Inc.	2023-02-15	edgar/data/1869974/0001354457-23-000094.txt
25-NSE	1883814	Southland Holdings, Inc.	2023-02-15	edgar/data/1883814/0001354457-23-000093.txt
25-NSE	764180	ALTRIA GROUP, INC.	2023-02-15	edgar/data/764180/0000876661-23-000108.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000108.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000111.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000112.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000115.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000117.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-15	edgar/data/876661/0000876661-23-000119.txt
15-12G	1787005	Cincinnati Bancorp, Inc.	2023-02-16	edgar/data/1787005/0000943374-23-000116.txt
15-15D	1757404	Drive Auto Receivables Trust 2018-5	2023-02-16	edgar/data/1757404/0001193125-23-040719.txt
15F-12B	1096691	PARTNER COMMUNICATIONS CO LTD	2023-02-16	edgar/data/1096691/0001178913-23-000661.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-16	edgar/data/1354457/0001354457-23-000095.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-16	edgar/data/1354457/0001354457-23-000097.txt
25-NSE	1429764	Blink Charging Co.	2023-02-16	edgar/data/1429764/0001354457-23-000097.txt
25-NSE	1841425	CENAQ Energy Corp.	2023-02-16	edgar/data/1841425/0001354457-23-000095.txt
25-NSE	1850316	Ascendant Digital Acquisition Corp. III	2023-02-16	edgar/data/1850316/0000876661-23-000125.txt
25-NSE	742112	INVACARE CORP	2023-02-16	edgar/data/742112/0000876661-23-000121.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-16	edgar/data/876661/0000876661-23-000121.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-16	edgar/data/876661/0000876661-23-000125.txt
15-12G	1830374	D & Z Media Acquisition Corp.	2023-02-17	edgar/data/1830374/0001213900-23-012580.txt
15-12G	91928	SOUTH JERSEY INDUSTRIES INC	2023-02-17	edgar/data/91928/0001140361-23-007569.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-17	edgar/data/1354457/0001354457-23-000099.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-17	edgar/data/1354457/0001354457-23-000100.txt
25-NSE	1836517	Medicus Sciences Acquisition Corp.	2023-02-17	edgar/data/1836517/0001354457-23-000099.txt
25-NSE	1853775	Mountain Crest Acquisition Corp. III	2023-02-17	edgar/data/1853775/0001354457-23-000100.txt
25-NSE	38009	FORD MOTOR CREDIT CO LLC	2023-02-17	edgar/data/38009/0000876661-23-000128.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-17	edgar/data/876661/0000876661-23-000128.txt
15-12G	1637655	Horizon Global Corp	2023-02-21	edgar/data/1637655/0001193125-23-043381.txt
15-12G	1838431	ScION Tech Growth II	2023-02-21	edgar/data/1838431/0001213900-23-013169.txt
15-12G	892482	Qumu Corp	2023-02-21	edgar/data/892482/0001387131-23-002231.txt
25	1869141	Athena Consumer Acquisition Corp.	2023-02-21	edgar/data/1869141/0001213900-23-013212.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-21	edgar/data/1354457/0001354457-23-000101.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-21	edgar/data/1354457/0001354457-23-000103.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-21	edgar/data/1354457/0001354457-23-000104.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-21	edgar/data/1354457/0001354457-23-000105.txt
25-NSE	1836337	Lazard Growth Acquisition Corp. I	2023-02-21	edgar/data/1836337/0001354457-23-000103.txt
25-NSE	1838433	New Vista Acquisition Corp	2023-02-21	edgar/data/1838433/0001354457-23-000104.txt
25-NSE	1857951	Weber Inc.	2023-02-21	edgar/data/1857951/0000876661-23-000130.txt
25-NSE	1869673	Berenson Acquisition Corp. I	2023-02-21	edgar/data/1869673/0000876661-23-000132.txt
25-NSE	773840	HONEYWELL INTERNATIONAL INC	2023-02-21	edgar/data/773840/0001354457-23-000105.txt
25-NSE	839923	VODAFONE GROUP PUBLIC LTD CO	2023-02-21	edgar/data/839923/0001354457-23-000101.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-21	edgar/data/876661/0000876661-23-000130.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-21	edgar/data/876661/0000876661-23-000132.txt
25	820318	COHERENT CORP.	2023-02-22	edgar/data/820318/0001193125-23-044806.txt
25-NSE	1303313	LHC Group, Inc	2023-02-22	edgar/data/1303313/0001354457-23-000106.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-22	edgar/data/1354457/0001354457-23-000106.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-22	edgar/data/1354457/0001354457-23-000107.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-22	edgar/data/1354457/0001354457-23-000108.txt
25-NSE	1404123	1Life Healthcare Inc	2023-02-22	edgar/data/1404123/0001354457-23-000108.txt
25-NSE	1819881	Paya Holdings Inc.	2023-02-22	edgar/data/1819881/0001354457-23-000107.txt
15-12G	1787384	FFBW, Inc. /MD/	2023-02-23	edgar/data/1787384/0000943374-23-000126.txt
25	1830029	Adit EdTech Acquisition Corp.	2023-02-23	edgar/data/1830029/0001193125-23-046520.txt
25	1839610	InterPrivate III Financial Partners Inc.	2023-02-23	edgar/data/1839610/0001213900-23-013791.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-23	edgar/data/1143362/0001143362-23-000060.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-23	edgar/data/1354457/0001354457-23-000109.txt
25-NSE	1771146	ETF Opportunities Trust	2023-02-23	edgar/data/1771146/0001143362-23-000060.txt
25-NSE	1832696	FTAC Athena Acquisition Corp.	2023-02-23	edgar/data/1832696/0001354457-23-000109.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-23	edgar/data/876661/0000876661-23-000136.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-23	edgar/data/876661/0000876661-23-000137.txt
25-NSE	891478	Banco Santander, S.A.	2023-02-23	edgar/data/891478/0000876661-23-000136.txt
25-NSE	891478	Banco Santander, S.A.	2023-02-23	edgar/data/891478/0000876661-23-000137.txt
15-12G	1823634	Carney Technology Acquisition Corp. II	2023-02-24	edgar/data/1823634/0001193125-23-048404.txt
15-12G	1837207	G Squared Ascend I Inc.	2023-02-24	edgar/data/1837207/0001104659-23-025354.txt
15-15D	1762228	Toyota Auto Receivables 2019-A Owner Trust	2023-02-24	edgar/data/1762228/0000929638-23-000688.txt
15-15D	1778781	Harley-Davidson Motorcycle Trust 2019-A	2023-02-24	edgar/data/1778781/0001628280-23-004984.txt
25	16988	CANON INC	2023-02-24	edgar/data/16988/0001193125-23-047411.txt
25	1831270	Bite Acquisition Corp.	2023-02-24	edgar/data/1831270/0001104659-23-025137.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-24	edgar/data/1143362/0001143362-23-000062.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-24	edgar/data/1143362/0001143362-23-000067.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-24	edgar/data/1143362/0001143362-23-000068.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-24	edgar/data/1143362/0001143362-23-000069.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-02-24	edgar/data/1143362/0001143362-23-000070.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-24	edgar/data/1354457/0001354457-23-000111.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-24	edgar/data/1354457/0001354457-23-000113.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-02-24	edgar/data/1354457/0001354457-23-000114.txt
25-NSE	1424958	Direxion Shares ETF Trust	2023-02-24	edgar/data/1424958/0001143362-23-000067.txt
25-NSE	1424958	Direxion Shares ETF Trust	2023-02-24	edgar/data/1424958/0001143362-23-000068.txt
25-NSE	1424958	Direxion Shares ETF Trust	2023-02-24	edgar/data/1424958/0001143362-23-000069.txt
25-NSE	1424958	Direxion Shares ETF Trust	2023-02-24	edgar/data/1424958/0001143362-23-000070.txt
25-NSE	1572661	Principal Exchange-Traded Funds	2023-02-24	edgar/data/1572661/0001143362-23-000062.txt
25-NSE	1848959	Decarbonization Plus Acquisition Corp IV	2023-02-24	edgar/data/1848959/0001354457-23-000114.txt
25-NSE	1851174	World Quantum Growth Acquisition Corp.	2023-02-24	edgar/data/1851174/0000876661-23-000140.txt
25-NSE	1868734	CinCor Pharma, Inc.	2023-02-24	edgar/data/1868734/0001354457-23-000111.txt
25-NSE	1873964	Counter Press Acquisition Corp	2023-02-24	edgar/data/1873964/0001354457-23-000113.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-02-24	edgar/data/876661/0000876661-23-000140.txt
15-12G	1418100	Avaya Holdings Corp.	2023-02-27	edgar/data/1418100/0001418100-23-000023.txt
15-12G	1813793	Blockchain of Things, Inc.	2023-02-27	edgar/data/1813793/0001663577-23-000099.txt
